3.573637008666992188e+00,1.271971321105957031e+01
3.380239486694335938e+00,1.303535461425781250e+01
2.721197128295898438e+00,9.309494018554687500e+00
1.393290519714355469e+00,6.777608394622802734e+00
2.741603851318359375e+00,1.002734756469726562e+01
1.483297348022460938e+00,6.565611362457275391e+00
3.326350212097167969e+00,1.133381843566894531e+01
3.048415184020996094e+00,1.149789047241210938e+01
8.469839096069335938e-01,4.738792896270751953e+00
2.347809791564941406e+00,9.134992599487304688e+00
3.240551948547363281e+00,1.125995445251464844e+01
3.043322563171386719e+00,1.098960685729980469e+01
1.853437423706054688e+00,8.054195404052734375e+00
3.012344360351562500e+00,1.137971878051757812e+01
2.967114448547363281e+00,1.046988487243652344e+01
2.455362319946289062e+00,1.493985176086425781e+01
2.844322204589843750e+00,1.034974670410156250e+01
3.049473762512207031e+00,1.100935935974121094e+01
1.329078674316406250e-01,1.862306594848632812e+00
2.590059280395507812e+00,9.696144104003906250e+00
3.246263504028320312e+00,1.198592185974121094e+01
2.584554672241210938e+00,1.168136215209960938e+01
2.507643699645996094e+00,9.226577758789062500e+00
3.338907241821289062e+00,1.364268112182617188e+01
2.550751686096191406e+00,9.510234832763671875e+00
2.962025642395019531e+00,1.058812713623046875e+01
3.367427825927734375e+00,1.284377288818359375e+01
3.314899444580078125e+00,1.211573028564453125e+01
8.060932159423828125e-01,4.641139507293701172e+00
3.141057968139648438e+00,1.201989746093750000e+01
1.372984886169433594e+00,6.796054363250732422e+00
1.970271110534667969e+00,8.348859786987304688e+00
9.607105255126953125e-01,5.209578037261962891e+00
2.853757858276367188e+00,1.034773826599121094e+01
3.124149322509765625e+00,1.132122993469238281e+01
2.942861557006835938e+00,1.282004737854003906e+01
2.803841590881347656e+00,1.023345947265625000e+01
3.160549163818359375e+00,1.326845550537109375e+01
2.467430114746093750e+00,8.486724853515625000e+00
-1.687335968017578125e-02,7.617249488830566406e-01
2.893527030944824219e+00,1.080769157409667969e+01
3.077083587646484375e+00,1.243828392028808594e+01
1.512765884399414062e+00,7.205289363861083984e+00
3.269100189208984375e+00,1.152148628234863281e+01
8.218441009521484375e-01,4.633053302764892578e+00
2.911233901977539062e+00,1.098004341125488281e+01
3.464889526367187500e-02,1.139271259307861328e+00
3.262279510498046875e+00,1.192917251586914062e+01
3.600288391113281250e+00,1.388130378723144531e+01
2.963943481445312500e+00,1.152795600891113281e+01
2.962400436401367188e+00,1.107564544677734375e+01
2.148004531860351562e+00,8.646974563598632812e+00
2.890745162963867188e+00,1.186954689025878906e+01
3.335149765014648438e+00,1.116413879394531250e+01
-2.298974990844726562e-02,8.848667144775390625e-02
1.765071868896484375e+00,8.169229507446289062e+00
2.798406600952148438e+00,1.054560279846191406e+01
1.338882446289062500e+00,6.750739574432373047e+00
1.446746826171875000e+00,7.028964519500732422e+00
2.461582183837890625e+00,9.401248931884765625e+00
3.121237754821777344e+00,1.156082153320312500e+01
1.054012298583984375e+00,5.742356777191162109e+00
2.383839607238769531e+00,8.601463317871093750e+00
2.995747566223144531e+00,1.101696014404296875e+01
3.634347915649414062e+00,1.198479843139648438e+01
2.545967102050781250e+00,9.418664932250976562e+00
1.704557418823242188e+00,7.736452579498291016e+00
3.199947357177734375e+00,1.240376472473144531e+01
2.906553268432617188e+00,9.638418197631835938e+00
2.544513702392578125e+00,9.642959594726562500e+00
1.847630500793457031e+00,8.034568786621093750e+00
3.263252258300781250e+00,1.180132293701171875e+01
1.102178573608398438e+00,5.923908710479736328e+00
8.339996337890625000e-01,4.744904994964599609e+00
1.315935134887695312e+00,6.286616802215576172e+00
1.578340530395507812e+00,7.240562915802001953e+00
1.401487350463867188e+00,6.876848697662353516e+00
2.687420845031738281e+00,1.009829711914062500e+01
2.577822685241699219e+00,9.730308532714843750e+00
2.782420158386230469e+00,9.953609466552734375e+00
5.019745826721191406e-01,2.815215587615966797e+00
9.041299819946289062e-01,4.866115093231201172e+00
1.079649925231933594e+00,5.619214534759521484e+00
2.748231887817382812e+00,1.020023727416992188e+01
2.926078796386718750e+00,1.073378944396972656e+01
2.723383903503417969e-01,2.378079891204833984e+00
2.747063636779785156e+00,9.768461227416992188e+00
1.108055114746093750e+00,5.184230327606201172e+00
1.393783569335937500e+00,6.889717578887939453e+00
8.873672485351562500e-01,4.936545848846435547e+00
2.975072860717773438e+00,1.136013031005859375e+01
3.404649734497070312e+00,1.195876884460449219e+01
2.989871978759765625e+00,1.086346435546875000e+01
2.231766700744628906e+00,8.803733825683593750e+00
2.235384941101074219e+00,8.800104141235351562e+00
8.706722259521484375e-01,4.809954166412353516e+00
7.056837081909179688e-01,4.051931858062744141e+00
2.612996101379394531e+00,1.032825088500976562e+01
-8.046627044677734375e-02,-2.313184738159179688e-02
3.190374374389648438e+00,1.258085823059082031e+01
2.009294509887695312e+00,7.617195606231689453e+00
3.022194862365722656e+00,1.025843620300292969e+01
